AŃO,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2023,1,Cantabria,Asia,India,430,2370,5.5
2023,1,Cantabria,Asia,Japón,350,4380,12.5
2023,1,Cantabria,Europa,Alemania,22300,200700,9.0
2023,1,Cantabria,Europa,Andorra,300,1920,6.4
2023,1,Cantabria,Europa,Austria,21450,137280,6.4
2023,1,Cantabria,Europa,Bulgaria,720,4460,6.2
2023,1,Cantabria,Europa,Bélgica,4790,39760,8.3
2023,1,Cantabria,Europa,Dinamarca,2320,21580,9.3
2023,1,Cantabria,Europa,Estonia,580,3540,6.1
2023,1,Cantabria,Europa,Finlandia,680,3670,5.4
2023,1,Cantabria,Europa,Francia,33410,300690,9.0
2023,1,Cantabria,Europa,Grecia,460,4000,8.7
2023,1,Cantabria,Europa,Hungría,620,2730,4.4
2023,1,Cantabria,Europa,Irlanda,4260,29820,7.0
2023,1,Cantabria,Europa,Italia,9800,82320,8.4
2023,1,Cantabria,Europa,Letonia,540,4100,7.6
2023,1,Cantabria,Europa,Liechtenstein,1010,10100,10.0
2023,1,Cantabria,Europa,Lituania,1340,4820,3.6
2023,1,Cantabria,Europa,Luxemburgo,3690,63100,17.1
2023,1,Cantabria,Europa,Moldavia,700,6650,9.5
2023,1,Cantabria,Europa,Noruega,590,5070,8.6
2023,1,Cantabria,Europa,Países Bajos,21090,145520,6.9
2023,1,Cantabria,Europa,Polonia,5300,30210,5.7
2023,1,Cantabria,Europa,Portugal,3830,27580,7.2
2023,1,Cantabria,Europa,Reino Unido,22420,186090,8.3
2023,1,Cantabria,Europa,República Checa,860,5160,6.0
2023,1,Cantabria,Europa,República Eslovaca,340,1970,5.8
2023,1,Cantabria,Europa,Rumanía,2020,13330,6.6
2023,1,Cantabria,Europa,Rusia,730,5110,7.0
2023,1,Cantabria,Europa,Suecia,4490,38610,8.6
2023,1,Cantabria,Europa,Suiza,2400,24240,10.1
2023,1,Cantabria,Europa,Turquía,380,2200,5.8
2023,1,Cantabria,África,Argelia,300,2280,7.6
2023,1,Cantabria,África,Marruecos,1440,11660,8.1
2023,1,Castilla - La Mancha,América,Argentina,2900,23440,8.1
2023,1,Castilla - La Mancha,América,Bolivia,360,2600,7.2
2023,1,Castilla - La Mancha,América,Brasil,2350,17030,7.2
2023,1,Castilla - La Mancha,América,Canadá,1590,10070,6.3
2023,1,Castilla - La Mancha,América,Chile,1020,7810,7.7
2023,1,Castilla - La Mancha,América,Colombia,12270,149710,12.2
2023,1,Castilla - La Mancha,América,Ecuador,930,8330,9.0
2023,1,Castilla - La Mancha,América,Estados Unidos de América,20300,182280,9.0
2023,1,Castilla - La Mancha,América,Guatemala,360,3560,9.9
2023,1,Castilla - La Mancha,América,Honduras,410,4770,11.6
2023,1,Castilla - La Mancha,América,México,5620,36480,6.5
2023,1,Castilla - La Mancha,América,Nicaragua,300,2460,8.2
2023,1,Castilla - La Mancha,América,Panamá,500,5210,10.4
2023,1,Castilla - La Mancha,América,Paraguay,1050,8000,7.6
2023,1,Castilla - La Mancha,América,Perú,2160,24660,11.4
2023,1,Castilla - La Mancha,América,República Dominicana,420,3170,7.5
2023,1,Castilla - La Mancha,América,Uruguay,350,3030,8.7
2023,1,Castilla - La Mancha,América,Venezuela,1590,19790,12.4
2023,1,Castilla - La Mancha,Asia,Arabia Saudí,350,2720,7.8
2023,1,Castilla - La Mancha,Asia,China,3460,28400,8.2
2023,1,Castilla - La Mancha,Asia,Corea,2570,13110,5.1
2023,1,Castilla - La Mancha,Asia,Emiratos Árabes Unidos,740,6370,8.6
2023,1,Castilla - La Mancha,Asia,India,510,3880,7.6
2023,1,Castilla - La Mancha,Asia,Japón,1170,11010,9.4
2023,1,Castilla - La Mancha,Asia,Pakistán,300,2040,6.8
2023,1,Castilla - La Mancha,Asia,Qatar,430,1750,4.1
2023,1,Castilla - La Mancha,Europa,Alemania,63280,696180,11.0
2023,1,Castilla - La Mancha,Europa,Andorra,1060,7180,6.8
2023,1,Castilla - La Mancha,Europa,Austria,21910,197430,9.0
2023,1,Castilla - La Mancha,Europa,Belarús,300,1600,5.3
2023,1,Castilla - La Mancha,Europa,Bulgaria,3860,30480,7.9
2023,1,Castilla - La Mancha,Europa,Bélgica,15130,117060,7.7
2023,1,Castilla - La Mancha,Europa,Croacia,530,2550,4.8
2023,1,Castilla - La Mancha,Europa,Dinamarca,14340,162120,11.3
2023,1,Castilla - La Mancha,Europa,Eslovenia,790,3440,4.4
2023,1,Castilla - La Mancha,Europa,Estonia,1700,17450,10.3
2023,1,Castilla - La Mancha,Europa,Finlandia,1760,12410,7.1
2023,1,Castilla - La Mancha,Europa,Francia,83670,889970,10.6
2023,1,Castilla - La Mancha,Europa,Georgia,300,2760,9.2
2023,1,Castilla - La Mancha,Europa,Grecia,1040,7730,7.4
2023,1,Castilla - La Mancha,Europa,Hungría,2210,9510,4.3
2023,1,Castilla - La Mancha,Europa,Irlanda,10740,82160,7.6
2023,1,Castilla - La Mancha,Europa,Italia,42580,316730,7.4
2023,1,Castilla - La Mancha,Europa,Letonia,2170,18720,8.6
2023,1,Castilla - La Mancha,Europa,Liechtenstein,3640,32220,8.9
2023,1,Castilla - La Mancha,Europa,Lituania,4420,21250,4.8
2023,1,Castilla - La Mancha,Europa,Luxemburgo,17240,261770,15.2
2023,1,Castilla - La Mancha,Europa,Malta,460,3150,6.8
2023,1,Castilla - La Mancha,Europa,Moldavia,460,2790,6.1
2023,1,Castilla - La Mancha,Europa,Noruega,1980,18510,9.3
2023,1,Castilla - La Mancha,Europa,Países Bajos,76260,682600,9.0
2023,1,Castilla - La Mancha,Europa,Polonia,21910,128500,5.9
2023,1,Castilla - La Mancha,Europa,Portugal,24410,166020,6.8
2023,1,Castilla - La Mancha,Europa,Reino Unido,34920,363450,10.4
2023,1,Castilla - La Mancha,Europa,República Checa,3270,17180,5.3
2023,1,Castilla - La Mancha,Europa,República Eslovaca,950,4520,4.8
2023,1,Castilla - La Mancha,Europa,Rumanía,17530,167470,9.6
2023,1,Castilla - La Mancha,Europa,Rusia,770,5710,7.4
2023,1,Castilla - La Mancha,Europa,Suecia,91160,557490,6.1
2023,1,Castilla - La Mancha,Europa,Suiza,6170,52090,8.4
2023,1,Castilla - La Mancha,Europa,Turquía,700,3150,4.5
2023,1,Castilla - La Mancha,Oceanía,Australia,610,5940,9.7
2023,1,Castilla - La Mancha,África,Argelia,1660,14430,8.7
2023,1,Castilla - La Mancha,África,Egipto,300,2140,7.1
2023,1,Castilla - La Mancha,África,Guinea Ecuatorial,820,10600,12.9
2023,1,Castilla - La Mancha,África,Mali,310,3050,9.8
2023,1,Castilla - La Mancha,África,Marruecos,20210,163370,8.1
2023,1,Castilla - La Mancha,África,Nigeria,600,5180,8.6
2023,1,Castilla - La Mancha,África,Senegal,890,4740,5.3
2023,1,Castilla y León,América,Argentina,3150,25240,8.0
2023,1,Castilla y León,América,Brasil,6420,44460,6.9
2023,1,Castilla y León,América,Canadá,2300,19430,8.4
2023,1,Castilla y León,América,Chile,1760,15540,8.8
2023,1,Castilla y León,América,Colombia,11740,148230,12.6
2023,1,Castilla y León,América,Costa Rica,350,4200,12.0
2023,1,Castilla y León,América,Ecuador,910,10950,12.0
2023,1,Castilla y León,América,El Salvador,380,3590,9.4
2023,1,Castilla y León,América,Estados Unidos de América,26640,242740,9.1
2023,1,Castilla y León,América,Guatemala,540,6070,11.2
2023,1,Castilla y León,América,Honduras,540,6330,11.7
2023,1,Castilla y León,América,México,8580,58950,6.9
2023,1,Castilla y León,América,Nicaragua,350,3200,9.1
2023,1,Castilla y León,América,Panamá,700,7910,11.3
2023,1,Castilla y León,América,Paraguay,720,5540,7.7
2023,1,Castilla y León,América,Perú,1900,22710,12.0
2023,1,Castilla y León,América,República Dominicana,620,4120,6.6
2023,1,Castilla y León,América,Uruguay,560,5980,10.7
2023,1,Castilla y León,América,Venezuela,1460,23140,15.8
2023,1,Castilla y León,Asia,Arabia Saudí,560,4210,7.5
2023,1,Castilla y León,Asia,China,3620,37540,10.4
2023,1,Castilla y León,Asia,Corea,5080,26690,5.3
2023,1,Castilla y León,Asia,Emiratos Árabes Unidos,920,6620,7.2
2023,1,Castilla y León,Asia,Filipinas,320,3060,9.6
2023,1,Castilla y León,Asia,India,900,6500,7.2
2023,1,Castilla y León,Asia,Indonesia,410,4260,10.4
2023,1,Castilla y León,Asia,Israel,410,2530,6.2
2023,1,Castilla y León,Asia,Japón,1460,14150,9.7
2023,1,Castilla y León,Asia,Kazajstán,300,2710,9.0
2023,1,Castilla y León,Asia,Líbano,400,3280,8.2
2023,1,Castilla y León,Asia,Malasia,300,2140,7.1
2023,1,Castilla y León,Asia,Omán,330,2980,9.0
2023,1,Castilla y León,Asia,Pakistán,420,3480,8.3
2023,1,Castilla y León,Asia,Qatar,540,5820,10.8
2023,1,Castilla y León,Asia,Singapur,800,8980,11.2
2023,1,Castilla y León,Asia,Tailandia,400,2660,6.7
2023,1,Castilla y León,Asia,Vietnam,540,5110,9.5
2023,1,Castilla y León,Europa,Alemania,157060,1268810,8.1
2023,1,Castilla y León,Europa,Andorra,3040,21700,7.1
2023,1,Castilla y León,Europa,Austria,31820,249170,7.8
2023,1,Castilla y León,Europa,Belarús,680,3090,4.5
2023,1,Castilla y León,Europa,Bulgaria,8270,70140,8.5
2023,1,Castilla y León,Europa,Bélgica,32290,205420,6.4
2023,1,Castilla y León,Europa,Croacia,1280,6880,5.4
2023,1,Castilla y León,Europa,Dinamarca,14020,130970,9.3
2023,1,Castilla y León,Europa,Eslovenia,1930,6850,3.5
2023,1,Castilla y León,Europa,Estonia,3270,23760,7.3
2023,1,Castilla y León,Europa,Finlandia,1360,9950,7.3
2023,1,Castilla y León,Europa,Francia,247400,1611590,6.5
2023,1,Castilla y León,Europa,Georgia,430,4860,11.3
2023,1,Castilla y León,Europa,Grecia,1580,14330,9.1
2023,1,Castilla y León,Europa,Hungría,7820,41110,5.3
2023,1,Castilla y León,Europa,Irlanda,18420,136370,7.4
2023,1,Castilla y León,Europa,Italia,65650,448110,6.8
2023,1,Castilla y León,Europa,Letonia,4870,42790,8.8
2023,1,Castilla y León,Europa,Liechtenstein,5140,40860,7.9
2023,1,Castilla y León,Europa,Lituania,10520,38960,3.7
2023,1,Castilla y León,Europa,Luxemburgo,17330,185600,10.7
2023,1,Castilla y León,Europa,Malta,630,6060,9.6
2023,1,Castilla y León,Europa,Moldavia,630,5400,8.6
2023,1,Castilla y León,Europa,Noruega,3010,28600,9.5
2023,1,Castilla y León,Europa,Países Bajos,96000,881320,9.2
2023,1,Castilla y León,Europa,Polonia,42020,166510,4.0
2023,1,Castilla y León,Europa,Portugal,242300,1371930,5.7
2023,1,Castilla y León,Europa,Reino Unido,59900,552960,9.2
2023,1,Castilla y León,Europa,República Checa,8930,37600,4.2
2023,1,Castilla y León,Europa,República Eslovaca,2190,11130,5.1
2023,1,Castilla y León,Europa,Rumanía,15350,90760,5.9
2023,1,Castilla y León,Europa,Rusia,1560,15310,9.8
2023,1,Castilla y León,Europa,Serbia,400,2640,6.6
2023,1,Castilla y León,Europa,Suecia,44190,316770,7.2
2023,1,Castilla y León,Europa,Suiza,29470,149820,5.1
2023,1,Castilla y León,Europa,Turquía,1710,9220,5.4
2023,1,Castilla y León,Oceanía,Australia,1210,11590,9.6
2023,1,Castilla y León,África,Argelia,910,11760,12.9
2023,1,Castilla y León,África,Egipto,540,3690,6.8
2023,1,Castilla y León,África,Ghana,350,4060,11.6
2023,1,Castilla y León,África,Guinea Ecuatorial,540,7410,13.7
2023,1,Castilla y León,África,Kenia,350,3290,9.4
2023,1,Castilla y León,África,Mali,540,5210,9.6
2023,1,Castilla y León,África,Marruecos,15000,103120,6.9
2023,1,Castilla y León,África,Mauritania,420,3560,8.5
2023,1,Castilla y León,África,Nigeria,330,2230,6.8
2023,1,Castilla y León,África,Senegal,770,6740,8.8
2023,1,Castilla y León,África,Sudáfrica,320,2190,6.8
2023,1,Castilla y León,África,Túnez,350,2920,8.3
2023,1,Cataluńa,América,Argentina,69950,545800,7.8
2023,1,Cataluńa,América,Bolivia,2220,19210,8.7
2023,1,Cataluńa,América,Brasil,76590,562560,7.3
2023,1,Cataluńa,América,Canadá,59050,345040,5.8
2023,1,Cataluńa,América,Chile,16990,120210,7.1
2023,1,Cataluńa,América,Colombia,79320,798740,10.1
2023,1,Cataluńa,América,Costa Rica,2830,23060,8.1
2023,1,Cataluńa,América,Cuba,660,5750,8.7
2023,1,Cataluńa,América,Ecuador,7340,68320,9.3
2023,1,Cataluńa,América,El Salvador,1580,15160,9.6
2023,1,Cataluńa,América,Estados Unidos de América,369050,2412620,6.5
2023,1,Cataluńa,América,Guatemala,2310,20010,8.7
2023,1,Cataluńa,América,Honduras,7720,78020,10.1
2023,1,Cataluńa,América,México,75980,447890,5.9
2023,1,Cataluńa,América,Nicaragua,1030,8770,8.5
2023,1,Cataluńa,América,Panamá,4500,40380,9.0
2023,1,Cataluńa,América,Paraguay,7430,56470,7.6
2023,1,Cataluńa,América,Perú,20520,206180,10.0
2023,1,Cataluńa,América,República Dominicana,4030,33610,8.3
2023,1,Cataluńa,América,Uruguay,4600,43940,9.6
2023,1,Cataluńa,América,Venezuela,10400,152860,14.7
2023,1,Cataluńa,Asia,Arabia Saudí,10680,57780,5.4
2023,1,Cataluńa,Asia,Azerbaiyán,1210,6540,5.4
2023,1,Cataluńa,Asia,Bahréin,960,5570,5.8
2023,1,Cataluńa,Asia,China,73980,581240,7.9
2023,1,Cataluńa,Asia,Corea,76310,389650,5.1
2023,1,Cataluńa,Asia,Emiratos Árabes Unidos,23930,146490,6.1
2023,1,Cataluńa,Asia,Filipinas,26560,163720,6.2
2023,1,Cataluńa,Asia,India,40540,302790,7.5
2023,1,Cataluńa,Asia,Indonesia,9260,41860,4.5
2023,1,Cataluńa,Asia,Iraq,600,2410,4.0
2023,1,Cataluńa,Asia,Irán,3380,20970,6.2
2023,1,Cataluńa,Asia,Israel,40520,155010,3.8
2023,1,Cataluńa,Asia,Japón,23920,115820,4.8
2023,1,Cataluńa,Asia,Jordania,1430,8000,5.6
2023,1,Cataluńa,Asia,Kazajstán,6290,38400,6.1
2023,1,Cataluńa,Asia,Kirguistán,430,1680,3.9
2023,1,Cataluńa,Asia,Kuwait,4780,30020,6.3
2023,1,Cataluńa,Asia,Líbano,3220,21190,6.6
2023,1,Cataluńa,Asia,Malasia,3940,22320,5.7
2023,1,Cataluńa,Asia,Myanmar,790,3050,3.9
2023,1,Cataluńa,Asia,Nepal,760,8400,11.1
2023,1,Cataluńa,Asia,Omán,1250,5800,4.6
2023,1,Cataluńa,Asia,Otros países de Asia,4140,20240,4.9
2023,1,Cataluńa,Asia,Pakistán,12150,103840,8.5
2023,1,Cataluńa,Asia,Qatar,12500,65140,5.2
2023,1,Cataluńa,Asia,Singapur,7690,56970,7.4
2023,1,Cataluńa,Asia,Sri Lanka,760,7270,9.6
2023,1,Cataluńa,Asia,Tailandia,5900,38720,6.6
2023,1,Cataluńa,Asia,Uzbekistán,1180,6340,5.4
2023,1,Cataluńa,Asia,Vietnam,3210,27960,8.7
2023,1,Cataluńa,Europa,Albania,10420,48310,4.6
2023,1,Cataluńa,Europa,Alemania,739420,5366400,7.3
2023,1,Cataluńa,Europa,Andorra,151300,955400,6.3
2023,1,Cataluńa,Europa,Armenia,5490,34190,6.2
2023,1,Cataluńa,Europa,Austria,215090,1630370,7.6
2023,1,Cataluńa,Europa,Belarús,8070,45590,5.6
2023,1,Cataluńa,Europa,Bosnia y Herzegovina,1490,5660,3.8
2023,1,Cataluńa,Europa,Bulgaria,55340,320590,5.8
2023,1,Cataluńa,Europa,Bélgica,251010,1643170,6.5
2023,1,Cataluńa,Europa,Chipre,4260,27530,6.5
2023,1,Cataluńa,Europa,Croacia,14400,67860,4.7
2023,1,Cataluńa,Europa,Dinamarca,94650,736380,7.8
2023,1,Cataluńa,Europa,Eslovenia,13130,67370,5.1
2023,1,Cataluńa,Europa,Estonia,19060,124900,6.6
2023,1,Cataluńa,Europa,Finlandia,23360,154980,6.6
2023,1,Cataluńa,Europa,Francia,2121440,11547080,5.4
2023,1,Cataluńa,Europa,Georgia,9540,74200,7.8
2023,1,Cataluńa,Europa,Grecia,45060,251000,5.6
2023,1,Cataluńa,Europa,Hungría,52260,226130,4.3
2023,1,Cataluńa,Europa,Irlanda,147480,823760,5.6
2023,1,Cataluńa,Europa,Islandia,3180,19660,6.2
2023,1,Cataluńa,Europa,Italia,849900,3943010,4.6
2023,1,Cataluńa,Europa,Letonia,43560,399470,9.2
2023,1,Cataluńa,Europa,Liechtenstein,20340,157220,7.7
2023,1,Cataluńa,Europa,Lituania,62560,276230,4.4
2023,1,Cataluńa,Europa,Luxemburgo,50570,469100,9.3
2023,1,Cataluńa,Europa,Macedonia del Norte,1790,8820,4.9
2023,1,Cataluńa,Europa,Malta,10620,44370,4.2
2023,1,Cataluńa,Europa,Moldavia,6930,44130,6.4
2023,1,Cataluńa,Europa,Montenegro,3810,15510,4.1
2023,1,Cataluńa,Europa,Noruega,28660,169950,5.9
2023,1,Cataluńa,Europa,Países Bajos,664290,4923660,7.4
2023,1,Cataluńa,Europa,Polonia,330400,1608150,4.9
2023,1,Cataluńa,Europa,Portugal,147640,876870,5.9
2023,1,Cataluńa,Europa,Reino Unido,619080,3728670,5.55
2023,1,Cataluńa,Europa,República Checa,56100,266480,4.8
2023,1,Cataluńa,Europa,República Eslovaca,16670,77300,4.6
2023,1,Cataluńa,Europa,Rumanía,99930,616800,6.2
2023,1,Cataluńa,Europa,Rusia,41740,313210,7.5
2023,1,Cataluńa,Europa,Serbia,10520,51950,4.9
2023,1,Cataluńa,Europa,Suecia,192980,1276210,6.6
2023,1,Cataluńa,Europa,Suiza,221830,1269200,5.7
2023,1,Cataluńa,Europa,Turquía,29670,123120,4.1
2023,1,Cataluńa,Oceanía,Australia,17830,105150,5.9
2023,1,Cataluńa,Oceanía,Nueva Zelanda,3910,23180,5.9
2023,1,Cataluńa,África,Argelia,39430,182900,4.6
2023,1,Cataluńa,África,Burkina Faso,600,5140,8.6
2023,1,Cataluńa,África,Camerún,400,2140,5.4
2023,1,Cataluńa,África,Costa de Marfil,380,2430,6.4
2023,1,Cataluńa,África,Egipto,11000,58470,5.3
2023,1,Cataluńa,África,Gambia,1350,9050,6.7
2023,1,Cataluńa,África,Ghana,3850,40110,10.4
2023,1,Cataluńa,África,Guinea,400,2540,6.4
2023,1,Cataluńa,África,Guinea Ecuatorial,1070,13070,12.2
2023,1,Cataluńa,África,Kenia,1230,7030,5.7
2023,1,Cataluńa,África,Libia,400,2400,6.0
2023,1,Cataluńa,África,Madagascar,510,1960,3.8
2023,1,Cataluńa,África,Mali,1910,18960,9.9
2023,1,Cataluńa,África,Marruecos,145970,1043320,7.1
2023,1,Cataluńa,África,Mauricio,600,3010,5.0
2023,1,Cataluńa,África,Mauritania,1000,6130,6.1
2023,1,Cataluńa,África,Mozambique,490,3030,6.2
2023,1,Cataluńa,África,Nigeria,3690,24260,6.6
2023,1,Cataluńa,África,Senegal,8320,67510,8.1
2023,1,Cataluńa,África,Sudáfrica,2500,15030,6.0
2023,1,Cataluńa,África,Sudán,320,1400,4.4
2023,1,Cataluńa,África,Tanzania,360,2610,7.3
2023,1,Cataluńa,África,Túnez,7310,33550,4.6
2023,1,Comunidad Foral de Navarra,América,Argentina,960,7490,7.8
2023,1,Comunidad Foral de Navarra,América,Brasil,910,8010,8.8
2023,1,Comunidad Foral de Navarra,América,Canadá,730,5040,6.9
2023,1,Comunidad Foral de Navarra,América,Chile,560,4480,8.0
2023,1,Comunidad Foral de Navarra,América,Colombia,4150,64330,15.5
2023,1,Comunidad Foral de Navarra,América,Ecuador,880,8710,9.9
2023,1,Comunidad Foral de Navarra,América,Estados Unidos de América,8150,85580,10.5
2023,1,Comunidad Foral de Navarra,América,México,2380,19040,8.0
2023,1,Comunidad Foral de Navarra,América,Perú,910,11100,12.2
2023,1,Comunidad Foral de Navarra,América,Venezuela,340,3980,11.7
2023,1,Comunidad Foral de Navarra,Asia,China,960,9020,9.4
2023,1,Comunidad Foral de Navarra,Asia,Corea,310,2570,8.3
2023,1,Comunidad Foral de Navarra,Asia,India,570,4330,7.6
2023,1,Comunidad Foral de Navarra,Asia,Japón,390,6160,15.8
2023,1,Comunidad Foral de Navarra,Europa,Alemania,41900,318440,7.6
2023,1,Comunidad Foral de Navarra,Europa,Andorra,580,2780,4.8
2023,1,Comunidad Foral de Navarra,Europa,Austria,8880,73700,8.3
2023,1,Comunidad Foral de Navarra,Europa,Belarús,340,1220,3.6
2023,1,Comunidad Foral de Navarra,Europa,Bulgaria,5360,42880,8.0
2023,1,Comunidad Foral de Navarra,Europa,Bélgica,8910,59700,6.7
2023,1,Comunidad Foral de Navarra,Europa,Croacia,430,2060,4.8
2023,1,Comunidad Foral de Navarra,Europa,Dinamarca,4820,36630,7.6
2023,1,Comunidad Foral de Navarra,Europa,Eslovenia,440,970,2.2
2023,1,Comunidad Foral de Navarra,Europa,Estonia,820,2540,3.1
2023,1,Comunidad Foral de Navarra,Europa,Finlandia,300,2040,6.8
2023,1,Comunidad Foral de Navarra,Europa,Francia,141170,861140,6.1
2023,1,Comunidad Foral de Navarra,Europa,Grecia,300,3810,12.7
2023,1,Comunidad Foral de Navarra,Europa,Hungría,1850,6660,3.6
2023,1,Comunidad Foral de Navarra,Europa,Irlanda,4290,36040,8.4
2023,1,Comunidad Foral de Navarra,Europa,Italia,26320,181610,6.9
2023,1,Comunidad Foral de Navarra,Europa,Letonia,1140,8210,7.2
2023,1,Comunidad Foral de Navarra,Europa,Liechtenstein,1090,7740,7.1
2023,1,Comunidad Foral de Navarra,Europa,Lituania,6040,16310,2.7
2023,1,Comunidad Foral de Navarra,Europa,Luxemburgo,4400,61600,14.0
2023,1,Comunidad Foral de Navarra,Europa,Moldavia,750,5400,7.2
2023,1,Comunidad Foral de Navarra,Europa,Noruega,620,4460,7.2
2023,1,Comunidad Foral de Navarra,Europa,Países Bajos,18950,180030,9.5
2023,1,Comunidad Foral de Navarra,Europa,Polonia,18110,70630,3.9
2023,1,Comunidad Foral de Navarra,Europa,Portugal,13830,84360,6.1
2023,1,Comunidad Foral de Navarra,Europa,Reino Unido,13540,134050,9.9
2023,1,Comunidad Foral de Navarra,Europa,República Checa,4290,10730,2.5
2023,1,Comunidad Foral de Navarra,Europa,República Eslovaca,1360,3400,2.5
2023,1,Comunidad Foral de Navarra,Europa,Rumanía,7780,46680,6.0
2023,1,Comunidad Foral de Navarra,Europa,Rusia,320,4000,12.5
2023,1,Comunidad Foral de Navarra,Europa,Suecia,14090,105680,7.5
2023,1,Comunidad Foral de Navarra,Europa,Suiza,2800,22960,8.2
2023,1,Comunidad Foral de Navarra,Oceanía,Australia,330,2640,8.0
2023,1,Comunidad Foral de Navarra,África,Argelia,1000,9200,9.2
2023,1,Comunidad Foral de Navarra,África,Marruecos,6340,60860,9.6
2023,1,Comunidad Foral de Navarra,África,Senegal,460,2350,5.1
2023,1,Comunidad de Madrid,América,Argentina,130830,837310,6.4
2023,1,Comunidad de Madrid,América,Bolivia,2070,15730,7.6
2023,1,Comunidad de Madrid,América,Brasil,130570,783420,6.0
2023,1,Comunidad de Madrid,América,Canadá,43620,279170,6.4
2023,1,Comunidad de Madrid,América,Chile,25520,125050,4.9
2023,1,Comunidad de Madrid,América,Colombia,136990,1178110,8.6
2023,1,Comunidad de Madrid,América,Costa Rica,6980,36300,5.2
2023,1,Comunidad de Madrid,América,Cuba,720,4250,5.9
2023,1,Comunidad de Madrid,América,Ecuador,13530,115010,8.5
2023,1,Comunidad de Madrid,América,El Salvador,3140,22920,7.3
2023,1,Comunidad de Madrid,América,Estados Unidos de América,373930,2879260,7.7
2023,1,Comunidad de Madrid,América,Guatemala,8900,56960,6.4
2023,1,Comunidad de Madrid,América,Honduras,7670,63660,8.3
2023,1,Comunidad de Madrid,América,México,193630,968150,5.0
2023,1,Comunidad de Madrid,América,Nicaragua,2600,21580,8.3
2023,1,Comunidad de Madrid,América,Panamá,10190,78460,7.7
2023,1,Comunidad de Madrid,América,Paraguay,16650,113220,6.8
2023,1,Comunidad de Madrid,América,Perú,70010,539080,7.7
2023,1,Comunidad de Madrid,América,República Dominicana,23270,160560,6.9
2023,1,Comunidad de Madrid,América,Uruguay,18020,75680,4.2
2023,1,Comunidad de Madrid,América,Venezuela,28410,340920,12.0
2023,1,Comunidad de Madrid,Asia,Arabia Saudí,8700,57420,6.6
2023,1,Comunidad de Madrid,Asia,Azerbaiyán,690,3450,5.0
